RunEnvId/V1	Scenario	Operation	Spatial Key	Dimensions	Vector Impl	Dataset Name	Dataset Size	Spatial Index	Time	Mem Delta	Failed
ikdp5560_intel_x64	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	10000	Boost R-tree 1_86	628	0	
ikdp5560_intel_x64	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	10000	std::vector	33454	0	
ikdp5560_intel_x64	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	100000	Boost R-tree 1_86	2242	0	
ikdp5560_intel_x64	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	100000	std::vector	434488	0	
ikdp5560_intel_x64	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	1000000	Boost R-tree 1_86	12069	0	
ikdp5560_intel_x64	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	1000000	std::vector	8698241	0	
ikdp5560_intel_x64	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Islands	100	Boost R-tree 1_86	36	0	
ikdp5560_intel_x64	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Islands	100	std::vector	254	0	
ikdp5560_intel_x64	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Islands	1000	Boost R-tree 1_86	75	0	
ikdp5560_intel_x64	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Islands	1000	std::vector	2506	0	
ikdp5560_intel_x64	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Islands	10000	Boost R-tree 1_86	116	0	
ikdp5560_intel_x64	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Islands	10000	std::vector	90860	0	
ikdp5560_intel_x64	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Islands	100000	Boost R-tree 1_86	401	0	
ikdp5560_intel_x64	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Islands	100000	std::vector	1691497	0	
